StatsType,Project,CPID,TC,RAT,RAC,AvgRAC,Mag
byCPIDbyProject,nfs@home,bbacd2ac11bbe5b08859a020afcafd0a,6264456.000000,1636647903.483628,0.098590,0.098590,0.000000,
byCPIDbyProject,nfs@home,bc5a9ab4e5f6009febd0c8afec1299ed,260.000000,1516662002.970910,0.097290,0.097290,0.000000,
byCPIDbyProject,nfs@home,bc99539e2d4597d667d78e7fd63129b7,8184.000000,1614016503.085714,0.094157,0.094157,0.000000,
byCPIDbyProject,nfs@home,bcab56da59ba29e9694641f4f146272d,447024.000000,1591459503.270633,0.096055,0.096055,0.000000,
byCPIDbyProject,nfs@home,bd889e91673ace1aa035d911fc09c378,384564.000000,1637958003.386057,6394.326353,6394.326353,12.700000,
byCPIDbyProject,nfs@home,bde635b9d37664f590e6b67ef91fc188,130.000000,1566182103.242004,0.091675,0.091675,0.000000,
byCPIDbyProject,nfs@home,be7974c0f992f4275a3e7e74ff77af86,4246394.783261,1638038222.313458,539.124108,539.124108,1.070000,
byCPIDbyProject,nfs@home,bf82f01e52a4e90a6490833e81e811c1,808374.000000,1638037034.303508,3142.075523,3142.075523,6.240000,
byCPIDbyProject,nfs@home,c009a64683141822d6122adacd79aa9c,254032.000000,1638034203.587296,0.093523,0.093523,0.000000,
byCPIDbyProject,nfs@home,c0c28cbcc9e8890af4b9788da033c254,745771.000000,1638035165.395002,1068.916475,1068.916475,2.120000,
byCPIDbyProject,nfs@home,c176e5642f12297d3fdb433de84f9822,360816.000000,1497752103.049265,0.097117,0.097117,0.000000,
byCPIDbyProject,nfs@home,c223dc095963dea5e5bc21123df3ec8a,201178.000000,1631544302.940490,0.094819,0.094819,0.000000,
byCPIDbyProject,nfs@home,c4b0aabb0caebb594b1da76618f40146,7888214.000000,1638038977.920199,20451.011939,20451.011939,40.610000,
byCPIDbyProject,nfs@home,cabe9e1ab39a46d44e1879323ce5f365,70548.000000,1627818603.440414,0.092307,0.092307,0.000000,
byCPIDbyProject,nfs@home,cb44d23b2c25625262ac95cfc5792b7e,954192.000000,1607157603.808868,0.090718,0.090718,0.000000,
byCPIDbyProject,nfs@home,cb6de1629d3a36328b7da77433df56f7,1585366.000000,1638034203.587296,529.975632,529.975632,1.050000,
byCPIDbyProject,nfs@home,cb87d65dc32c31e5baf65e2c902d7cbd,108558.000000,1568346602.497574,0.092510,0.092510,0.000000,
byCPIDbyProject,nfs@home,cc4eb755daf7c71c1c98996f62f8f018,340.000000,1431314403.027037,0.096691,0.096691,0.000000,
byCPIDbyProject,nfs@home,cd555fcaecb704c9b5c1f746af1ea1d2,2555268.000000,1637987403.758975,29.043534,29.043534,0.060000,
byCPIDbyProject,nfs@home,cd5f1caf6421c9e55c172a3d8bd8454e,648340.000000,1638035385.790551,3119.062909,3119.062909,6.190000,
byCPIDbyProject,nfs@home,ce52cd1568c091014ffdef77dcd3fff2,733459.000000,1638019803.105369,462.824278,462.824278,0.920000,
byCPIDbyProject,nfs@home,cecfd81cd7fba9a0c0a062800ffbf89e,774960.000000,1638020681.870155,1876.655346,1876.655346,3.730000,
byCPIDbyProject,nfs@home,d0cea85e7a4a3e30af709e672dace08b,98040.000000,1628905203.779768,0.091068,0.091068,0.000000,
byCPIDbyProject,nfs@home,d27a817b969e587a77fb109b0f5f77a0,194748.000000,1638037495.852825,6456.740687,6456.740687,12.820000,
byCPIDbyProject,nfs@home,d2ba1846426099335fd80b6014e92fb9,972133.000000,1638039212.441286,1978.538270,1978.538270,3.930000,
byCPIDbyProject,nfs@home,d4fbcc5aa5ae05809c3aedbc21086ba2,6316922.000000,1637961603.858701,49.369922,49.369922,0.100000,
byCPIDbyProject,nfs@home,d53c704ef532da4a5a3ccec067a820a6,223256.000000,1638030603.357748,0.285815,0.285815,0.000000,
byCPIDbyProject,nfs@home,d622a36ed129236e8262cb9c1034b547,102896.000000,1613302803.442185,0.091368,0.091368,0.000000,
byCPIDbyProject,nfs@home,d865dc0329b898d677752120ee795645,3295080.000000,1638030603.357748,11.117808,11.117808,0.020000,
byCPIDbyProject,nfs@home,d90677a495de40dd2ca719332c552999,153680.000000,1637969103.395263,810.236423,810.236423,1.610000,
byCPIDbyProject,nfs@home,d907fe7cb99515d9674aa54b8c9a8181,3290.000000,1511834102.731632,0.093530,0.093530,0.000000,
byCPIDbyProject,nfs@home,d97634e3bc3b7b55ebc2c09feba85060,12183974.000000,1638036475.794164,18319.469379,18319.469379,36.380000,
byCPIDbyProject,nfs@home,d9a2f25eb0722243bf2aecc16a018cfd,7838018.000000,1638039069.890055,18300.486752,18300.486752,36.340000,
byCPIDbyProject,nfs@home,d9bd05c5b1491fe4d0f54202811d8ee9,183674.000000,1638037803.541246,62.390929,62.390929,0.120000,
byCPIDbyProject,nfs@home,da0c795e81490ce47752d88cb0cbd5be,17649370.000000,1638038926.868665,18944.519624,18944.519624,37.620000,
byCPIDbyProject,nfs@home,da928ae2f5e4d68db49a3adad0deca63,65055226.000000,1638036698.575821,64037.489785,64037.489785,127.150000,
byCPIDbyProject,nfs@home,da95dad2c490374e27fa6cd230b988c2,13806.000000,1623905702.997927,0.099987,0.099987,0.000000,
byCPIDbyProject,nfs@home,db2147f681048bdadd89abb29316cd5c,13608918.000000,1637994603.327322,3428.548822,3428.548822,6.810000,
byCPIDbyProject,nfs@home,db8cd0acf65adfc4a288c5eaccd0a046,3222822.000000,1638023442.833490,2660.909301,2660.909301,5.280000,
byCPIDbyProject,nfs@home,db9cf05dc584040c043d39295b195b9d,738.000000,1552759202.651804,0.093940,0.093940,0.000000,
byCPIDbyProject,nfs@home,dc8d6b9bb81cdbf77c16cde8ad7be576,19410.000000,1637987403.758975,90.096603,90.096603,0.180000,
byCPIDbyProject,nfs@home,dceecaa5a7bfd829f56d778fd6c3206a,2572052.000000,1638037803.541246,10.401722,10.401722,0.020000,
byCPIDbyProject,nfs@home,dd532146ed93420029e2b2db3eda7bf8,2511030.000000,1638036816.143997,15849.410665,15849.410665,31.470000,
byCPIDbyProject,nfs@home,dd9e688a1678fe3d43528fd40125408a,24976640.000000,1568296202.407779,0.091486,0.091486,0.000000,
byCPIDbyProject,nfs@home,de5fc3094caf35679ed88d76b5534cbb,18457228.000000,1638005403.593733,28163.773358,28163.773358,55.920000,
byCPIDbyProject,nfs@home,dfbc8cacfdaa2c347f1ead154c27606d,2968098.000000,1616880303.523589,0.099098,0.099098,0.000000,
byCPIDbyProject,nfs@home,e137afc1ed22912d24666802a03d6f9a,3863310.000000,1638027002.880669,2267.449891,2267.449891,4.500000,
byCPIDbyProject,nfs@home,e1fc7dc1051549064a0bbd4bedc1183f,217406.000000,1624145403.799677,0.099095,0.099095,0.000000,
byCPIDbyProject,nfs@home,e3dabb9a8130946e13de3a48c5abf511,46460.000000,1637877303.038328,0.095428,0.095428,0.000000,
byCPIDbyProject,nfs@home,e4a0317ce6580036beda1e6ba89902c1,1533794.000000,1637958003.386057,19.253941,19.253941,0.040000,
byCPIDbyProject,nfs@home,e53253bd80d0c7c02ee6c8c44dc41e7b,872690.000000,1638039136.378446,6511.528445,6511.528445,12.930000,
byCPIDbyProject,nfs@home,e686728c7eb726ca1884306f15bbfb02,513618.000000,1638027002.880669,1.895537,1.895537,0.000000,
byCPIDbyProject,nfs@home,e76dab438d5b057e782e1a722cd1c87b,275338.000000,1638030480.266886,313.860506,313.860506,0.620000,
byCPIDbyProject,nfs@home,e7b92eee46f2ab71de912ca3a81ed7fb,2580.000000,1486827302.948297,0.095655,0.095655,0.000000,
byCPIDbyProject,nfs@home,e7f90818e3e87c0bbefe83ad3cfe27e1,130.000000,1519623003.319053,0.094384,0.094384,0.000000,
byCPIDbyProject,nfs@home,e8263087783a8e867bfe470a2c3d9d48,17402466.000000,1630941003.271783,0.090715,0.090715,0.000000,
byCPIDbyProject,nfs@home,e87ef046cc85a35f3b0a195c884948e8,24894278.000000,1638038972.870355,13005.212974,13005.212974,25.820000,
byCPIDbyProject,nfs@home,eadbc2f00d8730ba3f99f116c786085e,1672.000000,1506196503.488381,0.098776,0.098776,0.000000,
byCPIDbyProject,nfs@home,ebf2906a5de5490c03d7c3206709743d,5104.000000,1637961603.858701,57.533935,57.533935,0.110000,
byCPIDbyProject,nfs@home,ed2238fc74dc22017d4068d88ab256c2,804160.000000,1638034203.587296,13.902046,13.902046,0.030000,
byCPIDbyProject,nfs@home,ee4a19259edf11e9e90005773cb8ad16,49857.000000,1565251803.016112,0.094545,0.094545,0.000000,
byCPIDbyProject,nfs@home,eec64f92115ad97c1657d605c934915a,14494130.000000,1638034203.587296,21.936952,21.936952,0.040000,
byCPIDbyProject,nfs@home,f04d239dbb984dffba87e09de81efcb8,2505172.000000,1637987403.758975,21764.340477,21764.340477,43.220000,
byCPIDbyProject,nfs@home,f07791ae77a4fd866ba9a2b88ed3c625,2867650.000000,1637998468.395610,9156.006967,9156.006967,18.180000,
byCPIDbyProject,nfs@home,f0edea95764d211864a91664d8383f4c,465308.000000,1638030591.288774,503.350976,503.350976,1.000000,
byCPIDbyProject,nfs@home,f10bf58f36e03780d0a50293af92cfaf,4117360.000000,1488707402.613016,0.097574,0.097574,0.000000,
byCPIDbyProject,nfs@home,f10f8d3652f691838736b4c2234f3755,71304636.000000,1638039242.746212,130734.386140,130734.386140,259.590000,
byCPIDbyProject,nfs@home,f23c5d6832cd13b654597a02407470f6,55936868.000000,1638039166.525424,96052.877517,96052.877517,190.730000,
byCPIDbyProject,nfs@home,f272b3cbaaf866e206f0b9a1383172b4,322934.000000,1635256203.152494,0.098000,0.098000,0.000000,
byCPIDbyProject,nfs@home,f392efc4e7682324d640e5d5dc5170c5,175990.000000,1638034203.587296,153.254150,153.254150,0.300000,
byCPIDbyProject,nfs@home,f557c4a2ae0b11c914cb2d8b91a1f4d0,21242468.000000,1638002382.775246,771.500124,771.500124,1.530000,
byCPIDbyProject,nfs@home,f5b3ef4e0c535fdcc5e24b603b8cbdd5,20587860.000000,1638038296.374123,4098.018859,4098.018859,8.140000,
byCPIDbyProject,nfs@home,f5bc3c415aa30caf0cf987fa6200feda,179696.000000,1585269302.926615,0.099137,0.099137,0.000000,
byCPIDbyProject,nfs@home,f67387fe4c660c0c575d8b85b1a7ca71,41332.000000,1620162603.008054,0.094404,0.094404,0.000000,
byCPIDbyProject,nfs@home,f6da006f1b566f9f7d11e66b17d8ce55,1003292.000000,1556115603.299252,0.099847,0.099847,0.000000,
byCPIDbyProject,nfs@home,f751189ff692133718e104d480695d97,4234354.000000,1636242003.021665,0.095508,0.095508,0.000000,
byCPIDbyProject,nfs@home,f7f5e30a195cf96c70b58ec792b4bcc0,608038.000000,1630469403.676375,0.092511,0.092511,0.000000,
byCPIDbyProject,nfs@home,f8d40d94eb39f95f0f580dd071ccca3b,520930.000000,1637994603.327322,4724.341701,4724.341701,9.380000,
byCPIDbyProject,nfs@home,f8d4ba4d9263c3be8bfef49672a83cce,1526.000000,1637976303.383421,4.384883,4.384883,0.010000,
byCPIDbyProject,nfs@home,f937cab50085de9d2c54b6a7980a096c,3514466.000000,1638005403.593733,1783.507385,1783.507385,3.540000,
byCPIDbyProject,nfs@home,fbe1f3df96cfdaa814461c9fd88381b5,22286996.000000,1638039298.636347,178395.810183,178395.810183,354.230000,
byCPIDbyProject,nfs@home,fc04913e244ba8b1face6821a8cab8ab,20246.000000,1570155903.042590,0.094100,0.094100,0.000000,
byCPIDbyProject,nfs@home,fc09617a6aa15bba714569198522806d,365352.000000,1626945303.185805,0.093071,0.093071,0.000000,
byCPIDbyProject,nfs@home,fc38b066fe61f9b30ed6598c52a7daeb,9230.000000,1523050203.300219,0.098613,0.098613,0.000000,
byCPIDbyProject,nfs@home,fcf9724f35aad0589d82d715f78e9d06,43622963.000000,1638019803.105369,19247.344330,19247.344330,38.220000,
byCPIDbyProject,nfs@home,fd8bf94446105ffa781c54414e287dc6,3980856.000000,1638027002.880669,1.181578,1.181578,0.000000,
byCPIDbyProject,nfs@home,fdb8dfc010b5e72295e4abf530876ed9,8697248.000000,1638039221.987419,14031.287557,14031.287557,27.860000,
byCPIDbyProject,nfs@home,fdc7e04c70a57f8963fb823f619e8964,1835030.839996,1638016203.731601,489.633893,489.633893,0.970000,
byCPIDbyProject,nfs@home,fe3748b700e27a29d894d6b71a045793,85128.000000,1637994603.327322,48.708821,48.708821,0.100000,
byCPIDbyProject,nfs@home,feead2f7fbcac15d701b476995871850,539256.000000,1621804203.717577,0.095886,0.095886,0.000000,
byCPIDbyProject,numberfields@home,00ce8a19960dcf75c209bb7adf19fa69,71647.000000,1628980502.783743,0.085431,0.085431,0.000000,
byCPIDbyProject,numberfields@home,048de851fbdb89757c4576472bf2978e,10154922.000000,1637967003.033067,0.639487,0.639487,0.000000,
byCPIDbyProject,numberfields@home,05c21278af7999e749b1671ea90bc8f6,123253.608553,1569162302.681998,0.084594,0.084594,0.000000,
byCPIDbyProject,numberfields@home,05d3fd0b7e65d9653889897f38ed1971,1610081.694883,1637985715.406135,529.619370,529.619370,1.120000,
byCPIDbyProject,numberfields@home,07a36578fc3f6a512f0c1efb5f914212,940062.257031,1636843802.466755,0.097390,0.097390,0.000000,
byCPIDbyProject,numberfields@home,09e3f02bd092efb9d9e49337fd66af10,297790.000000,1638042152.145712,3507.531424,3507.531424,7.410000,
byCPIDbyProject,numberfields@home,0b5ef259411ec18e8dac2be0b732fd23,5406565.727416,1606486802.759307,0.093828,0.093828,0.000000,
byCPIDbyProject,numberfields@home,0c77869524781d812cc6e6e8bbbf6a14,17599.181988,1609597202.849741,0.084911,0.084911,0.000000,
byCPIDbyProject,numberfields@home,0d018ee5353d349283563373d87ca680,604718.665260,1559755501.993289,0.088053,0.088053,0.000000,
byCPIDbyProject,numberfields@home,0de87e305d5d3a9cd58bde8a9f84339b,20238.300460,1420954502.434305,0.087430,0.087430,0.000000,
byCPIDbyProject,numberfields@home,0e748ca75bf3cb48ae14f70e18aa17fb,3078003.689501,1637967003.033067,3.656885,3.656885,0.010000,
byCPIDbyProject,numberfields@home,0f06b7a83f5bf25af6053d340eb96380,2574540.000000,1637967003.033067,11.878064,11.878064,0.030000,
byCPIDbyProject,numberfields@home,1048f5bf772004757e6b58bf8d159980,138446.796014,1635115802.813444,0.085947,0.085947,0.000000,
byCPIDbyProject,numberfields@home,14c2130aabb4176a0d3351cd136bbaa4,1884717607.380173,1638053625.212978,786895.489640,786895.489640,1663.350000,
byCPIDbyProject,numberfields@home,1599ab3a737f7905a2e2c1518a8fc788,5741892.000000,1638051376.046005,26133.488311,26133.488311,55.240000,
byCPIDbyProject,numberfields@home,15fabd8d529db1f16315736b890ce38c,514338.000000,1637967003.033067,2451.687706,2451.687706,5.180000,
byCPIDbyProject,numberfields@home,1632f99977d90c5a223b5b0667e3c50c,4995.675487,1610115602.366753,0.094199,0.094199,0.000000,
byCPIDbyProject,numberfields@home,16bd394ac5d2db7747e6f6885ee0c4d1,529997.025710,1637903800.705690,1057.344013,1057.344013,2.240000,
byCPIDbyProject,numberfields@home,17029c4576fc8e66b21dfec118099199,12478347.415796,1638052858.244617,43597.739433,43597.739433,92.160000,
byCPIDbyProject,numberfields@home,19a79c7f0a8a1baacef8ca37c49def33,301864.000000,1638044831.692208,7003.305331,7003.305331,14.800000,
byCPIDbyProject,numberfields@home,1a5850d306575a1858189efe3d805dcb,5594390.908564,1638052257.165700,15217.928131,15217.928131,32.170000,
byCPIDbyProject,numberfields@home,1ae18cfa24f0f9f8401c9fafae9075d8,64847.000000,1638036562.111465,343.910387,343.910387,0.730000,
byCPIDbyProject,numberfields@home,1bb993deb5284d5f357c6ef05d8eddb2,10067109.284235,1637919531.964245,3040.935243,3040.935243,6.430000,
byCPIDbyProject,numberfields@home,1d0732882664b7a8eae2bb9741ab3121,1680787.000000,1637967003.033067,41.059046,41.059046,0.090000,
byCPIDbyProject,numberfields@home,1dbc20084e1137e65dedd9c18d3d6fb2,1564328.000000,1637967003.033067,715.713559,715.713559,1.510000,
byCPIDbyProject,numberfields@home,1f409e6b69a8290c8419ab06f5bb8727,1096811.423683,1593883803.025958,0.084819,0.084819,0.000000,
byCPIDbyProject,numberfields@home,2041e87b31103bf69e785cb737df49ab,413726.894563,1638014980.603333,468.257605,468.257605,0.990000,
byCPIDbyProject,numberfields@home,209cf08ce2d60e836894ef4fb991ddc9,26528.639759,1510673102.731615,0.099320,0.099320,0.000000,
byCPIDbyProject,numberfields@home,25d003249f8a48a462584bc4bf550e26,2432542.426524,1612212302.571412,0.095191,0.095191,0.000000,
byCPIDbyProject,numberfields@home,26ac9f1df7a612a9736f99be3adf4cd0,135994.000000,1637967003.033067,780.896698,780.896698,1.650000,
byCPIDbyProject,numberfields@home,2a258e2335606b01e3d8701ad7d63c5f,1500396.000000,1638053640.411748,13537.008137,13537.008137,28.610000,
byCPIDbyProject,numberfields@home,2d8398cb34871cd48f3281ca1b69c93b,421507.000000,1620167102.370275,0.091622,0.091622,0.000000,
byCPIDbyProject,numberfields@home,2e8a816b5e889024deeefc4893c656d5,15007952.715064,1637951732.333440,59134.259468,59134.259468,125.000000,
byCPIDbyProject,numberfields@home,2fa3783b24cfdd65c451d11835e3f5f7,1025059.161260,1614464102.673040,0.083894,0.083894,0.000000,
byCPIDbyProject,numberfields@home,3081ff717f5e91cd0b47da5349bda89d,3823178.520107,1638049563.677590,8789.317227,8789.317227,18.580000,
byCPIDbyProject,numberfields@home,31ccfdbc030653cc7a3e34cd6a51a156,52279103.657633,1628202603.016604,0.097692,0.097692,0.000000,
byCPIDbyProject,numberfields@home,326bb50c0dd0ba9d46e15fae3484af35,124459412.769467,1638053564.369100,679986.186516,679986.186516,1437.360000,
byCPIDbyProject,numberfields@home,3291e38fdc01513616b9f86f1db5981a,553364.000000,1638052990.960613,2879.172944,2879.172944,6.090000,
byCPIDbyProject,numberfields@home,3362631a91f5e3f2167b55df0b0fda0a,7021898.197697,1637967003.033067,42.382978,42.382978,0.090000,
byCPIDbyProject,numberfields@home,33f69ffd7d7301548da21480ace0d2c0,1443320.000000,1638049467.537086,6184.774094,6184.774094,13.070000,
byCPIDbyProject,numberfields@home,36e914d7388ab7d009bfc76d772a45d5,7181.747385,1531331101.996537,0.091734,0.091734,0.000000,
byCPIDbyProject,numberfields@home,370be1be27577e8e44b4f63413e3a9ae,6310149.936075,1638053691.058984,3051.737869,3051.737869,6.450000,
byCPIDbyProject,numberfields@home,396e312bacb22431cdf4b668c956979e,13580.000000,1628202603.016604,0.095990,0.095990,0.000000,
byCPIDbyProject,numberfields@home,3dce20b63cea22cd34177f9b634205a5,6433164.232502,1613772902.886118,0.085524,0.085524,0.000000,
byCPIDbyProject,numberfields@home,3e2530a3c3bec8cb6f4f4448f5302ada,92537.651238,1500477602.280772,0.089042,0.089042,0.000000,
byCPIDbyProject,numberfields@home,3e4e5ee66e0105c11dff0eed0519cf2f,883747.723549,1638020721.938439,661.642457,661.642457,1.400000,
byCPIDbyProject,numberfields@home,3ecc72f9401ae975757bf3ef0af64994,54290693.916978,1637967003.033067,58.856195,58.856195,0.120000,
byCPIDbyProject,numberfields@home,41275606d85d84b69e074e932d70a36c,276966.000000,1626042602.230939,0.088392,0.088392,0.000000,
byCPIDbyProject,numberfields@home,4241fd73dcad939fb441e20f91e89ead,109222.000000,1637967003.033067,268.658353,268.658353,0.570000,
byCPIDbyProject,numberfields@home,42a267f97d98e4da5063c1a83bb16ba5,33930.436958,1638053168.231529,476.755835,476.755835,1.010000,
byCPIDbyProject,numberfields@home,42cada039fcfb2ffe76176473a671374,1754317131.848517,1638053685.992140,760359.812866,760359.812866,1607.260000,
byCPIDbyProject,numberfields@home,43ad9b65323714952a5a4f5afcd9e082,867568.000000,1638027125.632567,7659.298794,7659.298794,16.190000,
byCPIDbyProject,numberfields@home,4d69be38d1ee1cda339425600732f38c,1105362.643689,1638043288.432957,3444.254830,3444.254830,7.280000,
byCPIDbyProject,numberfields@home,4f0fecd04be3a74c46aa9678f780d028,3089755.360792,1637707802.784297,0.084400,0.084400,0.000000,
byCPIDbyProject,numberfields@home,51e7c2df579f15b672b320e9abe722b8,274122.000000,1638050361.468432,10487.700502,10487.700502,22.170000,
byCPIDbyProject,numberfields@home,52bb37029aeb0a811f0057862a8a9da8,295374.400677,1637967003.033067,30.407078,30.407078,0.060000,
byCPIDbyProject,numberfields@home,53d3a84892f81a599c160e9d54ded5ed,3605456.000000,1638052511.882117,9726.172589,9726.172589,20.560000,
byCPIDbyProject,numberfields@home,565a4424ae543c34886dec3ac0d9b324,1164410.235934,1615846502.287400,0.084365,0.084365,0.000000,
byCPIDbyProject,numberfields@home,575d3a53f4ab77448fae6aa5f8f5bdbc,1874267.373319,1638039344.475975,3386.564070,3386.564070,7.160000,
byCPIDbyProject,numberfields@home,57fb94b1015f257feb539d36cb65540f,12634755.725810,1560446701.645024,0.083056,0.083056,0.000000,
byCPIDbyProject,numberfields@home,587d4e79693da1de3618fbc85e13dd6d,1287.020672,1514742004.358903,0.088242,0.088242,0.000000,
byCPIDbyProject,numberfields@home,5abb977dde596069e1d35c4460866fb7,19400.000000,1638039053.930322,1148.991124,1148.991124,2.430000,
byCPIDbyProject,numberfields@home,5ada6a73daba10605ebba717c2a473dd,296262.177482,1617833702.660212,0.086556,0.086556,0.000000,
byCPIDbyProject,numberfields@home,5e1fd6165cce96119758948a290ccbbb,14559.625596,1462776902.729105,0.098083,0.098083,0.000000,
byCPIDbyProject,numberfields@home,5e4eb166b6196e690e8dbc4de4ae8e2c,19788.000000,1637926320.153672,1816.885564,1816.885564,3.840000,
byCPIDbyProject,numberfields@home,5e5e0b903b32cb3581e69a5e5cd3d30e,40921898.606726,1623623402.616528,0.099833,0.099833,0.000000,
byCPIDbyProject,numberfields@home,5e669d97eda2eea1550bbf7e98285071,507504.000000,1637967003.033067,9.563135,9.563135,0.020000,
byCPIDbyProject,numberfields@home,603fc6ade8b1d6ed79412c77abb1ec1e,142395.000000,1615328102.766145,0.083225,0.083225,0.000000,
byCPIDbyProject,numberfields@home,6387eda1469f5c8f07bfd57eec3b16df,35987.000000,1637967003.033067,93.592676,93.592676,0.200000,
byCPIDbyProject,numberfields@home,65ca62d3991a408b1dc95d8a4f998071,121271.895883,1636843802.466755,0.096754,0.096754,0.000000,
byCPIDbyProject,numberfields@home,67b0f504a77b3f91429844591b1bbc2b,588518.920753,1608214802.230007,0.088408,0.088408,0.000000,
byCPIDbyProject,numberfields@home,699bbc108027cb505989a10a8ecb1cf7,716720.652171,1638045406.731426,530.906052,530.906052,1.120000,
byCPIDbyProject,numberfields@home,6a131afebb1c7dd718001e77c14dd230,4187938.264820,1571462103.018793,0.097065,0.097065,0.000000,
byCPIDbyProject,numberfields@home,6ace0fa3c8072d52af486e4769a8863c,52659.435237,1597080602.311206,0.091368,0.091368,0.000000,
byCPIDbyProject,numberfields@home,6b10fd0eee31e99a39650c493a598373,198180.997304,1637967003.033067,0.608270,0.608270,0.000000,
byCPIDbyProject,numberfields@home,6b1d56acbb46d2def060db99fec4f36c,536352.488889,1637967003.033067,7.547339,7.547339,0.020000,
byCPIDbyProject,numberfields@home,6b793f135fca7ba7662cd2b56598b04c,37442.000000,1637967003.033067,429.577404,429.577404,0.910000,
byCPIDbyProject,numberfields@home,6c33b23bcae540071f4bf8cff75975fc,806751.378188,1623623402.616528,0.089337,0.089337,0.000000,
byCPIDbyProject,numberfields@home,6d93ecc9514e2098d209655062282eec,826754.134785,1637983117.777939,455.444309,455.444309,0.960000,
byCPIDbyProject,numberfields@home,6e22d722d4f2a68b69b1de8bae5a92f3,107585.258015,1542738002.918511,0.097466,0.097466,0.000000,
byCPIDbyProject,numberfields@home,708c73b8ffd451a1a444befb23870752,1404795.880521,1638047925.805839,2124.190761,2124.190761,4.490000,
byCPIDbyProject,numberfields@home,7125c79acf0970533f7bdbbbb6b6ad4a,1677258.246356,1592632502.384291,0.092798,0.092798,0.000000,
byCPIDbyProject,numberfields@home,729ef85e6c5d5e473d9d96270394cd70,1792034.000000,1637967003.033067,410.227098,410.227098,0.870000,
byCPIDbyProject,numberfields@home,72a0eec805b2ce313cbb3b90ecc31c30,280136.000000,1638050432.655737,3888.734796,3888.734796,8.220000,
byCPIDbyProject,numberfields@home,75e7d45dd3eae6da8ad33d394b9698e7,197569.446074,1538848502.900373,0.088901,0.088901,0.000000,
byCPIDbyProject,numberfields@home,77e8b5f5fe415a06ddc0f23d0b612715,218763.557443,1630708802.512574,0.088446,0.088446,0.000000,
byCPIDbyProject,numberfields@home,78b841a71d5cf8a54033da6a7a7190b3,24973.989002,1544985302.371106,0.095143,0.095143,0.000000,
byCPIDbyProject,numberfields@home,79365ee1ad7e2ea2c7e1cce0758b1187,4333.392463,1608733203.086923,0.093766,0.093766,0.000000,
byCPIDbyProject,numberfields@home,7aac529d73a2ad65d9dd1b893fccf532,15433505.450084,1597858202.286493,0.086260,0.086260,0.000000,
byCPIDbyProject,numberfields@home,7bedf1d01933df7e71a3ca9d407b6b38,1872100.000000,1638053087.313505,19411.223786,19411.223786,41.030000,
byCPIDbyProject,numberfields@home,7ca1b29993f1c45b25f2328f25a659b8,6828096.000000,1638051187.645351,48111.025371,48111.025371,101.700000,
byCPIDbyProject,numberfields@home,7caf591d84c361401fb6817f3f7af0e0,3567660.000000,1637707802.784297,0.098456,0.098456,0.000000,
byCPIDbyProject,numberfields@home,7d005bbaa58088d236b75f409f94dffe,329111.000000,1636152602.538006,0.082332,0.082332,0.000000,
byCPIDbyProject,numberfields@home,7df25dbb0092166318bcce7cd22a04ef,23151365.212284,1637921035.787499,1710.252647,1710.252647,3.620000,
byCPIDbyProject,numberfields@home,7f16240d40c64a3fdb4423ca4962f46e,796053.064523,1509981902.245442,0.098631,0.098631,0.000000,
byCPIDbyProject,numberfields@home,7fd70bf71f340e933bff03eb9b91d36c,879790.000000,1638051468.329457,6026.138311,6026.138311,12.740000,
byCPIDbyProject,numberfields@home,7ff83ec004a31dc86b192d587ecc2cc0,284816.296450,1631486702.508339,0.091230,0.091230,0.000000,
byCPIDbyProject,numberfields@home,816361fd0d181cb7a7c3a14765e3d638,14118804.558804,1637967003.033067,44.866726,44.866726,0.090000,
byCPIDbyProject,numberfields@home,8205e72f3b34b8dc8c2b8c12bce4f0b7,2108.000000,1614636902.363202,0.085147,0.085147,0.000000,
byCPIDbyProject,numberfields@home,828806de8b5edeccf97a0c6474949d27,15368921.169273,1573795503.018329,0.095151,0.095151,0.000000,
byCPIDbyProject,numberfields@home,86fa0b9e926c6ee419d70bf80f1faea9,25961468.000000,1638053569.502470,140372.086894,140372.086894,296.720000,
byCPIDbyProject,numberfields@home,87497bd7c90da359672e64ffb3458682,22924235.800131,1637967003.033067,1128.772840,1128.772840,2.390000,
byCPIDbyProject,numberfields@home,8819e7179eec7f06741348634be1a662,184688.000000,1637967003.033067,1735.016772,1735.016772,3.670000,
byCPIDbyProject,numberfields@home,895fd24f96ef7aaf187243fa2777f60b,14550.000000,1637967003.033067,306.788401,306.788401,0.650000,
byCPIDbyProject,numberfields@home,8a34e1205d8eeb77ba813cf3c1fbe015,1901071.197556,1637967003.033067,773.558850,773.558850,1.640000,
byCPIDbyProject,numberfields@home,8b1ca438b0a6a7a9a36eb31988bfd55d,321610.627905,1624314602.662919,0.087763,0.087763,0.000000,
byCPIDbyProject,numberfields@home,8bdf74c54dc4fc77682fc0574637fa69,2715544.000000,1635288602.536038,0.098387,0.098387,0.000000,
byCPIDbyProject,numberfields@home,8c0e817f22c857c7e503dbe87b14bde2,671889.901161,1637914544.368608,574.300161,574.300161,1.210000,
byCPIDbyProject,numberfields@home,8ca9ee32ec04741e56a1ad730b61254d,404781.178837,1637707802.784297,0.092359,0.092359,0.000000,
